contig	species	dN	dS	dNdS
TR20136-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR37168-c0_g1_i1	flav	0.0041	0.0000	99.0000
TR18255-c0_g11_i2	flav	0.0000	0.0000	0.0010
TR18255-c0_g11_i1	flav	0.0000	0.0000	0.0010
TR18255-c0_g2_i1	flav	0.0000	0.0321	0.0010
TR13442-c0_g3_i2	flav	0.0154	0.1037	0.1489
TR28047-c1_g3_i1	flav	0.0016	0.0341	0.0464
TR29489-c0_g1_i1	flav	0.0000	0.0349	0.0010
TR29489-c1_g1_i1	flav	0.0161	0.0002	99.0000
TR40845-c0_g1_i1	flav	0.0000	0.0099	0.0010
TR7745-c1_g1_i1	flav	0.0074	0.0107	0.6896
TR40245-c0_g1_i1	flav	0.0031	0.0539	0.0568
TR41433-c1_g2_i2	flav	0.0186	3.2323	0.0057
TR18663-c0_g2_i1	flav	0.0064	0.0835	0.0768
TR15831-c0_g1_i1	flav	0.0000	0.0119	0.0010
TR13593-c0_g1_i1	flav	0.0000	0.0239	0.0010
TR33538-c0_g1_i1	flav	0.0000	0.0299	0.0010
TR28360-c0_g1_i1	flav	0.0000	0.0214	0.0010
TR9616-c0_g1_i1	flav	0.0001	0.0782	0.0010
TR17988-c0_g1_i2	flav	0.0000	0.0157	0.0010
TR34678-c1_g3_i4	flav	0.0061	0.0369	0.1647
TR1819-c0_g5_i1	flav	0.0000	0.0000	99.0000
TR29593-c0_g1_i1	flav	0.0000	0.0175	0.0010
TR34636-c2_g1_i1	flav	0.0000	0.0125	0.0010
TR26979-c0_g1_i1	flav	0.0324	0.0166	1.9474
TR14429-c0_g3_i1	flav	0.0000	0.0163	0.0010
TR17856-c0_g1_i1	flav	0.0000	0.0274	0.0010
TR32210-c4_g2_i1	flav	0.0000	0.0000	99.0000
TR14143-c0_g1_i1	flav	0.0039	0.0270	0.1441
TR4196-c2_g1_i1	flav	0.0000	0.0000	0.0010
TR9822-c0_g2_i1	flav	0.0000	0.0000	57.0906
TR36428-c0_g2_i1	flav	0.0091	0.0299	0.3032
TR36428-c0_g2_i2	flav	0.0000	0.0221	0.0010
TR28489-c0_g1_i1	flav	0.0224	0.0345	0.6482
TR5293-c0_g1_i1	flav	0.0116	0.0561	0.2062
TR14123-c0_g2_i1	flav	0.0000	0.0000	0.0114
TR4187-c1_g1_i1	flav	0.0033	0.0260	0.1268
TR45500-c0_g1_i1	flav	0.0000	0.0094	0.0010
TR47309-c0_g1_i3	flav	0.0000	0.0420	0.0010
TR2513-c0_g2_i1	flav	0.0000	0.0402	0.0010
TR34636-c2_g2_i4	flav	0.0000	0.0000	2.0000
TR30184-c2_g1_i1	flav	0.0013	0.0291	0.0449
TR18349-c0_g2_i3	flav	0.0045	0.0000	99.0000
TR2271-c2_g3_i1	flav	0.0001	0.1116	0.0010
TR30856-c0_g1_i2	flav	0.0074	0.1157	0.0636
TR42082-c0_g2_i1	flav	0.0000	0.0124	0.0010
TR32761-c0_g4_i2	flav	0.0032	0.0746	0.0422
TR2905-c1_g1_i1	flav	0.1432	67.8983	0.0021
TR4602-c0_g4_i1	flav	0.0324	0.1001	0.3231
TR8899-c0_g1_i1	flav	0.0000	0.0415	0.0010
TR28263-c0_g2_i1	flav	0.0000	0.0426	0.0010
TR12439-c0_g2_i2	flav	0.0059	0.0421	0.1405
TR45400-c0_g1_i1	flav	0.0000	0.0262	0.0010
TR43532-c0_g1_i1	flav	0.0034	0.0321	0.1050
TR34946-c0_g1_i1	flav	0.0029	0.0103	0.2773
TR24601-c0_g1_i1	flav	0.0089	0.0556	0.1607
TR5356-c0_g2_i1	flav	0.0073	0.0292	0.2486
TR9202-c0_g1_i2	flav	0.0000	0.0079	0.0010
TR26356-c0_g1_i1	flav	0.0000	0.0162	0.0010
TR15809-c0_g2_i1	flav	0.0026	0.0501	0.0510
TR37848-c1_g5_i1	flav	0.0000	0.0274	0.0010
TR18607-c0_g2_i1	flav	0.0062	0.0299	0.2073
TR6920-c6_g1_i5	flav	0.0199	0.0334	0.5969
TR45112-c0_g3_i1	flav	0.0000	0.0241	0.0010
TR32440-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR37630-c0_g4_i1	flav	0.0000	0.0154	0.0010
TR29298-c0_g1_i1	flav	0.0016	0.0150	0.1049
TR15697-c0_g1_i1	flav	0.0000	0.0000	0.0384
TR114-c2_g1_i1	flav	0.0000	0.0171	0.0010
TR2928-c0_g1_i1	flav	0.0000	0.0344	0.0010
TR36229-c0_g1_i1	flav	0.0000	0.0195	0.0010
TR45089-c3_g2_i1	flav	0.0075	0.0206	0.3642
TR16424-c1_g5_i1	flav	0.0130	0.0708	0.1838
TR16424-c1_g7_i1	flav	0.0042	0.0496	0.0853
TR1151-c0_g2_i1	flav	0.0029	0.0284	0.1033
TR10976-c0_g1_i1	flav	0.0015	0.0573	0.0270
TR31668-c0_g1_i1	flav	0.0196	0.0002	99.0000
TR29274-c0_g1_i1	flav	0.0077	0.0768	0.1004
TR16819-c0_g3_i1	flav	0.0052	0.0109	0.4775
TR16819-c0_g1_i1	flav	0.0001	0.0772	0.0010
TR1323-c5_g4_i2	flav	0.0000	0.0169	0.0010
TR29945-c0_g1_i1	flav	0.0000	0.0000	2.5081
TR33607-c0_g1_i1	flav	0.0015	0.0287	0.0513
TR3496-c1_g4_i2	flav	0.0622	0.2442	0.2547
TR22456-c2_g1_i1	flav	0.0000	0.0191	0.0010
TR40770-c0_g1_i1	flav	0.0048	0.0000	99.0000
TR13615-c0_g1_i1	flav	0.0000	0.0000	0.0022
TR15957-c0_g1_i1	flav	0.0105	0.0001	99.0000
TR45199-c0_g2_i1	flav	0.0000	0.0303	0.0010
TR17317-c0_g1_i1	flav	0.0110	0.0243	0.4547
TR26732-c0_g2_i1	flav	0.0078	0.0409	0.1901
TR34592-c1_g4_i1	flav	0.0037	0.0275	0.1337
TR17060-c0_g6_i1	flav	0.0000	0.0190	0.0010
TR37087-c0_g1_i1	flav	0.0122	0.0445	0.2747
TR12618-c1_g1_i1	flav	0.0000	0.0000	0.0010
TR27091-c0_g1_i1	flav	0.0016	0.0249	0.0645
TR17849-c0_g2_i1	flav	0.0000	0.0000	2.0000
TR4657-c0_g1_i1	flav	0.0000	0.0299	0.0010
TR10011-c0_g1_i1	flav	0.0033	0.0147	0.2218
TR31167-c0_g1_i1	flav	0.0000	0.0219	0.0010
TR20434-c0_g1_i1	flav	0.0000	0.0193	0.0010
TR29755-c0_g2_i1	flav	0.0000	0.0232	0.0010
TR396-c0_g1_i1	flav	0.0235	0.1537	0.1532
TR18518-c2_g1_i1	flav	0.0000	0.0223	0.0010
TR40577-c0_g1_i1	flav	0.0000	0.0000	1.1009
TR2533-c0_g6_i2	flav	0.0084	0.0282	0.2965
TR28801-c0_g1_i1	flav	0.0018	0.0093	0.1955
TR2982-c0_g2_i1	flav	0.0595	3.6541	0.0163
TR31418-c0_g7_i1	flav	0.0473	47.2989	0.0010
TR31418-c0_g11_i3	flav	0.0697	8.5381	0.0082
TR20325-c0_g1_i1	flav	0.0000	0.0121	0.0010
TR2119-c0_g1_i3	flav	0.0037	0.0436	0.0856
TR31016-c0_g1_i1	flav	0.0000	0.0000	0.2963
TR6603-c0_g4_i1	flav	0.0471	23.0100	0.0020
TR25731-c1_g1_i1	flav	0.0049	0.0545	0.0893
TR20078-c1_g2_i1	flav	0.0000	0.0000	0.3066
TR42787-c0_g1_i1	flav	0.0000	0.0391	0.0010
TR35365-c0_g10_i1	flav	0.0000	0.0133	0.0010
TR28289-c0_g1_i1	flav	0.0000	0.0341	0.0010
TR44956-c0_g1_i1	flav	0.0000	0.0136	0.0010
TR36957-c0_g1_i1	flav	0.0000	0.0264	0.0010
TR11552-c1_g1_i1	flav	0.0075	0.0166	0.4547
TR8149-c0_g2_i1	flav	0.0000	0.0121	0.0010
TR10717-c0_g2_i1	flav	0.0051	0.0421	0.1215
TR5214-c3_g6_i2	flav	0.0000	0.0158	0.0010
TR47588-c1_g1_i1	flav	0.0000	0.0000	99.0000
TR220-c0_g1_i1	flav	0.0033	0.0181	0.1840
TR1030-c0_g1_i1	flav	0.0015	0.0299	0.0507
TR38826-c0_g1_i2	flav	0.0147	4.5798	0.0032
TR10483-c2_g1_i1	flav	0.0000	0.0000	0.0010
TR10483-c2_g2_i1	flav	0.0000	0.0000	1.5400
TR30590-c0_g2_i1	flav	0.0001	0.0935	0.0010
TR36668-c0_g1_i1	flav	0.0001	0.1140	0.0010
TR18744-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR18744-c2_g1_i1	flav	0.0001	0.1018	0.0010
TR19827-c0_g1_i1	flav	0.0036	0.0757	0.0474
TR34636-c0_g1_i1	flav	0.0000	0.0087	0.0010
TR24778-c1_g2_i1	flav	0.0000	0.0000	0.0010
TR24778-c1_g1_i1	flav	0.0000	0.0069	0.0010
TR18766-c0_g1_i1	flav	0.0062	0.0656	0.0947
TR41166-c1_g2_i4	flav	0.0067	0.0001	99.0000
TR38516-c2_g1_i1	flav	0.0061	0.0253	0.2394
TR38516-c1_g1_i1	flav	0.0130	0.0388	0.3351
TR20551-c0_g1_i1	flav	0.0736	1.9863	0.0370
TR39508-c3_g1_i1	flav	0.0098	0.0337	0.2926
TR13824-c0_g1_i2	flav	0.0000	0.0363	0.0010
TR32783-c10_g1_i1	flav	0.0087	0.0395	0.2192
TR34981-c1_g1_i1	flav	0.0000	0.0349	0.0010
TR5546-c0_g1_i1	flav	0.0066	0.0376	0.1754
TR37050-c0_g4_i1	flav	0.0085	0.0001	99.0000
TR39410-c6_g2_i1	flav	0.0001	0.0509	0.0010
TR39410-c6_g8_i1	flav	0.0058	0.0269	0.2163
TR40696-c3_g3_i1	flav	0.0000	0.0000	0.2866
TR6722-c1_g2_i1	flav	0.0036	0.0490	0.0738
TR10817-c4_g3_i1	flav	0.0000	0.0313	0.0010
TR29739-c2_g1_i2	flav	0.0000	0.0272	0.0010
TR12826-c1_g2_i1	flav	0.0000	0.0103	0.0010
TR5939-c0_g2_i1	flav	0.0039	0.0244	0.1590
TR42095-c0_g4_i3	flav	0.0000	0.0337	0.0010
TR16342-c0_g1_i3	flav	0.0034	0.0165	0.2054
TR17131-c0_g5_i1	flav	0.0000	0.0133	0.0010
TR16148-c0_g2_i1	flav	0.0001	0.0587	0.0010
TR5195-c0_g2_i1	flav	0.0051	0.0243	0.2111
TR19689-c5_g4_i3	flav	0.0000	0.0190	0.0010
TR21164-c0_g1_i1	flav	0.0210	0.0608	0.3448
TR630-c0_g1_i1	flav	0.0000	0.0118	0.0010
TR35817-c0_g1_i1	flav	0.0099	0.0710	0.1399
TR6087-c0_g1_i4	flav	0.0000	0.0284	0.0010
TR39050-c0_g1_i2	flav	0.0000	0.0289	0.0010
TR1429-c2_g1_i2	flav	0.0000	0.0243	0.0010
TR34859-c0_g1_i1	flav	0.0041	0.1546	0.0262
TR4838-c0_g1_i1	flav	0.0000	0.0285	0.0010
TR7328-c0_g2_i2	flav	0.0012	0.0202	0.0593
TR29182-c0_g1_i1	flav	0.0000	0.0072	0.0010
TR15759-c0_g1_i1	flav	0.0001	0.1203	0.0010
TR46640-c0_g2_i1	flav	0.0000	0.0249	0.0010
TR15526-c2_g1_i1	flav	0.0182	0.0002	99.0000
TR19200-c1_g3_i1	flav	0.0058	0.0213	0.2704
TR16601-c0_g2_i2	flav	0.0000	0.0207	0.0010
TR32973-c0_g2_i1	flav	0.0000	0.0498	0.0010
TR21749-c1_g1_i2	flav	0.0000	0.0190	0.0010
TR3085-c1_g4_i1	flav	0.0000	0.0088	0.0010
TR10156-c4_g3_i1	flav	0.1026	0.2155	0.4762
TR41585-c0_g5_i2	flav	0.0000	0.0389	0.0010
TR41585-c0_g5_i1	flav	0.0077	0.0146	0.5283
TR26126-c0_g2_i1	flav	0.0110	0.0471	0.2345
TR35524-c0_g1_i1	flav	0.0161	0.1971	0.0818
TR42866-c1_g1_i1	flav	0.0046	0.0219	0.2080
TR9582-c0_g1_i2	flav	0.0306	0.0517	0.5919
TR17378-c2_g2_i1	flav	0.0387	0.0182	2.1285
TR2900-c1_g2_i1	flav	0.0000	0.0116	0.0010
TR35390-c0_g1_i4	flav	0.0001	0.0588	0.0010
TR26755-c10_g1_i4	flav	0.0131	0.0172	0.7615
TR26755-c12_g1_i6	flav	0.0027	0.0274	0.0985
TR20020-c1_g1_i2	flav	0.0001	0.0533	0.0010
TR32080-c1_g1_i1	flav	0.0000	0.0103	0.0010
TR7443-c0_g1_i5	flav	0.0000	0.0204	0.0010
TR24288-c0_g1_i1	flav	0.0000	0.0169	0.0010
TR33329-c0_g1_i1	flav	0.0000	0.0043	0.0010
TR11643-c0_g1_i2	flav	0.0037	0.0441	0.0829
TR11586-c0_g7_i1	flav	0.0067	0.0223	0.2992
TR17341-c13_g4_i1	flav	0.0001	0.0678	0.0010
TR23029-c0_g1_i1	flav	0.0000	0.0460	0.0010
TR6081-c0_g1_i2	flav	0.0084	0.0266	0.3153
TR8603-c2_g1_i1	flav	0.0106	0.0488	0.2178
TR26772-c1_g1_i1	flav	0.0000	0.0000	0.0010
TR2738-c5_g4_i1	flav	0.0000	0.0296	0.0010
TR15835-c0_g1_i1	flav	0.0001	0.0529	0.0010
TR43253-c0_g2_i1	flav	0.0183	0.0074	2.4890
TR26007-c1_g1_i1	flav	0.0000	0.0264	0.0010
TR28966-c0_g17_i1	flav	0.0000	0.0262	0.0010
TR19880-c0_g9_i1	flav	0.0000	0.0201	0.0010
TR14439-c1_g2_i1	flav	0.0468	4.7130	0.0099
TR12383-c0_g1_i1	flav	0.0000	0.0000	0.3837
TR13994-c0_g5_i1	flav	0.0000	0.0193	0.0010
TR11906-c0_g1_i1	flav	0.0065	0.0001	99.0000
TR33109-c0_g1_i1	flav	0.0144	0.0732	0.1973
TR20725-c1_g2_i1	flav	0.0043	0.0168	0.2545
TR32603-c0_g7_i1	flav	0.0105	0.0293	0.3580
TR14320-c0_g1_i1	flav	0.0001	0.0895	0.0010
TR7710-c0_g1_i1	flav	0.0130	0.0001	99.0000
TR44380-c0_g2_i1	flav	0.0109	0.0388	0.2807
TR45276-c0_g1_i1	flav	0.0000	0.0129	0.0010
TR27252-c0_g1_i1	flav	0.0076	0.0001	99.0000
TR37864-c0_g2_i1	flav	0.0064	0.0001	99.0000
TR15414-c0_g1_i1	flav	0.0068	0.0326	0.2091
TR5883-c0_g3_i2	flav	0.0133	0.0320	0.4138
TR2203-c0_g2_i1	flav	0.0000	0.0000	2.8285
TR38338-c0_g2_i1	flav	0.0038	0.0147	0.2563
TR38043-c0_g1_i1	flav	0.0000	0.0435	0.0010
TR21316-c1_g1_i1	flav	0.0000	0.0000	0.0010
TR27098-c0_g3_i1	flav	0.0060	0.0094	0.6381
TR17341-c2_g1_i1	flav	0.0000	0.0154	0.0010
TR44469-c0_g1_i1	flav	0.0001	0.0533	0.0010
TR45527-c0_g1_i1	flav	0.0237	0.0897	0.2638
TR36574-c0_g1_i2	flav	0.0026	0.0227	0.1154
TR20116-c1_g2_i1	flav	0.1263	2.4683	0.0512
TR36483-c0_g1_i1	flav	0.0047	0.0154	0.3067
TR35346-c0_g2_i1	flav	0.0000	0.0114	0.0010
TR9291-c0_g1_i7	flav	0.0074	0.0267	0.2760
TR33856-c0_g5_i1	flav	0.0000	0.0000	0.0010
TR16298-c5_g17_i1	flav	0.1257	0.0854	1.4730
TR47094-c0_g1_i1	flav	0.0065	0.1359	0.0479
TR12832-c10_g1_i1	flav	0.0813	7.3230	0.0111
TR12428-c2_g3_i1	flav	0.0000	0.0363	0.0010
TR40875-c0_g2_i1	flav	0.0000	0.0245	0.0010
TR40875-c0_g3_i1	flav	0.0000	0.0311	0.0010
TR11861-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR35240-c3_g6_i1	flav	0.0000	0.0000	1.7257
TR41516-c0_g1_i2	flav	0.0000	0.0386	0.0010
TR18397-c0_g2_i1	flav	0.0000	0.0206	0.0010
TR1892-c1_g5_i1	flav	0.0000	0.0000	0.0010
TR19033-c1_g1_i1	flav	0.0000	0.0163	0.0010
TR1924-c0_g2_i1	flav	0.0000	0.0262	0.0010
TR30968-c0_g1_i1	flav	0.0000	0.0347	0.0010
TR43695-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR19795-c0_g4_i1	flav	0.0535	0.0805	0.6649
TR23071-c2_g3_i1	flav	0.0352	0.1016	0.3466
TR19994-c0_g2_i1	flav	0.0000	0.0390	0.0010
TR18685-c0_g2_i1	flav	0.0000	0.0183	0.0010
TR26955-c0_g1_i1	flav	0.0031	0.1030	0.0301
TR30585-c2_g2_i3	flav	0.0036	0.0547	0.0666
TR46098-c0_g1_i1	flav	0.0118	0.0142	0.8366
TR7181-c0_g2_i1	flav	0.0642	0.1047	0.6130
TR36015-c1_g2_i1	flav	0.0000	0.0326	0.0010
TR23822-c0_g1_i3	flav	0.0074	0.0001	99.0000
TR25958-c0_g1_i1	flav	0.0000	0.0070	0.0010
TR25970-c0_g1_i1	flav	0.0027	0.0322	0.0832
TR44527-c1_g3_i1	flav	0.0058	0.0730	0.0794
TR45931-c0_g1_i1	flav	0.0001	0.0806	0.0010
TR26623-c0_g1_i1	flav	0.0035	0.1599	0.0217
TR1409-c0_g1_i1	flav	0.0102	0.0321	0.3172
TR37668-c0_g1_i5	flav	0.0000	0.0155	0.0010
TR27170-c0_g2_i1	flav	0.0000	0.0000	99.0000
TR2974-c0_g1_i2	flav	0.0001	0.0609	0.0010
TR6071-c0_g1_i1	flav	0.0121	0.0278	0.4345
TR7041-c8_g9_i1	flav	0.0022	0.0076	0.2879
TR4803-c1_g1_i1	flav	0.0001	0.0593	0.0010
TR11401-c0_g2_i1	flav	0.0000	0.0241	0.0010
TR9190-c0_g1_i1	flav	0.0000	0.0064	0.0010
TR19153-c0_g1_i1	flav	0.0000	0.0235	0.0010
TR4919-c0_g5_i1	flav	0.0186	0.1410	0.1322
TR4963-c0_g1_i1	flav	0.0000	0.0153	0.0010
TR18211-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR42051-c0_g1_i1	flav	0.0000	0.0322	0.0010
TR20441-c0_g1_i1	flav	0.0000	0.0240	0.0010
TR16957-c0_g1_i1	flav	0.0000	0.0181	0.0010
TR16957-c0_g3_i1	flav	0.0000	0.0330	0.0010
TR46239-c2_g3_i5	flav	0.0000	0.0229	0.0010
TR7093-c0_g1_i1	flav	0.0024	0.0209	0.1148
TR19836-c0_g2_i1	flav	0.0061	0.0212	0.2869
TR24776-c0_g1_i1	flav	0.0046	0.0328	0.1392
TR24263-c0_g1_i1	flav	0.0092	0.0271	0.3393
TR2079-c1_g1_i1	flav	0.0051	0.0386	0.1318
TR25202-c2_g1_i2	flav	0.0000	0.0098	0.0010
TR43250-c0_g2_i1	flav	0.0063	0.0122	0.5196
TR16238-c0_g1_i2	flav	0.0061	0.0728	0.0834
TR34451-c0_g1_i1	flav	0.0000	0.0418	0.0010
TR35429-c1_g1_i1	flav	0.0000	0.0312	0.0010
TR29339-c0_g1_i1	flav	0.0142	0.0001	99.0000
TR29339-c0_g3_i1	flav	0.0001	0.0633	0.0010
TR34652-c0_g1_i2	flav	0.0436	0.0559	0.7789
TR34652-c0_g2_i2	flav	0.0114	0.1062	0.1072
TR4380-c0_g3_i2	flav	0.0000	0.0239	0.0010
TR4380-c0_g2_i2	flav	0.0572	0.0908	0.6308
TR3974-c0_g2_i1	flav	0.0000	0.0337	0.0010
TR24937-c0_g1_i1	flav	0.0033	0.0165	0.2000
TR26670-c4_g44_i1	flav	0.0798	0.0360	2.2200
TR43110-c0_g3_i1	flav	0.0000	0.0422	0.0010
TR13814-c0_g1_i1	flav	0.0000	0.0236	0.0010
TR13006-c0_g1_i1	flav	0.0404	0.0312	1.2982
TR24200-c0_g7_i1	flav	0.0000	0.0000	0.0010
TR24200-c1_g1_i4	flav	0.0000	0.0192	0.0010
TR18684-c0_g1_i1	flav	0.0000	0.0133	0.0010
TR40039-c1_g1_i1	flav	0.0023	0.0208	0.1084
TR25893-c2_g1_i1	flav	0.0029	0.0266	0.1088
TR37647-c2_g3_i1	flav	0.0000	0.0354	0.0010
TR39831-c0_g1_i1	flav	0.0037	0.0121	0.3042
TR6411-c0_g2_i1	flav	0.0036	0.0206	0.1771
TR4529-c0_g1_i1	flav	0.0000	0.0132	0.0010
TR34705-c0_g1_i1	flav	0.0001	0.0771	0.0010
TR44297-c0_g1_i1	flav	0.0014	0.0133	0.1041
TR11021-c0_g2_i1	flav	0.0060	0.0728	0.0827
TR38228-c0_g2_i1	flav	0.0104	0.0489	0.2130
TR42885-c0_g2_i1	flav	0.0000	0.0000	0.0010
TR43516-c0_g2_i1	flav	0.0000	0.0000	0.0010
TR18247-c0_g1_i1	flav	0.0248	0.0227	1.0939
TR14402-c0_g1_i1	flav	0.0174	0.0234	0.7450
TR38795-c0_g1_i1	flav	0.0000	0.0160	0.0010
TR14978-c0_g4_i1	flav	0.0052	0.0172	0.3009
TR38482-c0_g1_i1	flav	0.0000	0.0148	0.0010
TR10205-c0_g3_i1	flav	0.0127	0.0908	0.1396
TR14821-c0_g2_i1	flav	0.0000	0.0215	0.0010
TR37530-c1_g1_i1	flav	0.0212	0.0550	0.3855
TR41453-c0_g1_i1	flav	0.0000	0.0401	0.0010
TR4684-c2_g2_i1	flav	0.0000	0.0383	0.0010
TR3284-c0_g1_i1	flav	0.0067	0.0001	99.0000
TR35745-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR38873-c0_g1_i1	flav	0.0095	0.0118	0.8084
TR20472-c3_g1_i1	flav	0.0000	0.0307	0.0010
TR41984-c0_g1_i1	flav	0.0061	0.0370	0.1646
TR36005-c1_g1_i1	flav	0.0000	0.0167	0.0010
TR36461-c0_g1_i1	flav	0.0000	0.0273	0.0010
TR29444-c1_g1_i1	flav	0.0001	0.0600	0.0010
TR19816-c0_g1_i2	flav	0.0074	0.0396	0.1860
TR34212-c0_g1_i1	flav	0.0156	0.0275	0.5670
TR1873-c1_g2_i1	flav	0.0000	0.0111	0.0010
TR19670-c1_g3_i1	flav	0.0158	0.0002	99.0000
TR19670-c1_g2_i1	flav	0.0061	0.0056	1.0868
TR46523-c0_g1_i1	flav	0.0001	0.0763	0.0010
TR5653-c0_g2_i1	flav	0.0000	0.0093	0.0010
TR38813-c0_g1_i1	flav	0.0202	0.0939	0.2155
TR43880-c5_g1_i2	flav	0.0326	0.1159	0.2810
TR47174-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR33698-c1_g4_i1	flav	0.0146	0.0105	1.3828
TR27774-c0_g1_i1	flav	0.0000	0.0242	0.0010
TR5572-c0_g2_i2	flav	0.0000	0.0000	0.1957
TR8072-c1_g1_i1	flav	0.0000	0.0399	0.0010
TR46555-c0_g2_i1	flav	0.0000	0.0371	0.0010
TR24088-c1_g1_i1	flav	0.0001	0.0830	0.0010
TR23766-c1_g4_i1	flav	0.0137	0.0180	0.7586
TR42989-c0_g1_i1	flav	0.0000	0.0090	0.0010
TR24603-c0_g1_i1	flav	0.0129	0.0641	0.2018
TR10041-c0_g1_i1	flav	0.0000	0.0000	1.8145
TR33709-c0_g1_i1	flav	0.0000	0.0104	0.0010
TR22747-c0_g3_i2	flav	0.0000	0.0447	0.0010
TR16262-c0_g1_i1	flav	0.0040	0.0241	0.1640
TR15481-c0_g1_i2	flav	0.0000	0.0182	0.0010
TR19506-c0_g2_i2	flav	0.0000	0.0000	0.0010
TR14339-c6_g3_i2	flav	0.0037	0.0382	0.0969
TR14339-c6_g3_i1	flav	0.1675	0.4113	0.4073
TR45045-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR12636-c0_g6_i1	flav	0.0100	0.0133	0.7486
TR30283-c0_g1_i1	flav	0.0038	0.0304	0.1250
TR21872-c0_g1_i1	flav	0.0107	0.0447	0.2393
TR10897-c0_g1_i1	flav	0.0041	0.0251	0.1626
TR26941-c0_g2_i1	flav	0.0035	0.0566	0.0626
TR5032-c0_g1_i1	flav	0.0000	0.0322	0.0010
TR5035-c0_g1_i2	flav	0.0000	0.0286	0.0010
TR35852-c2_g1_i1	flav	0.0000	0.0113	0.0010
TR26149-c1_g3_i5	flav	0.0991	0.1620	0.6114
TR46239-c2_g4_i1	flav	0.1185	2.3807	0.0498
TR30913-c0_g1_i1	flav	0.0000	0.0208	0.0010
TR4542-c1_g5_i1	flav	0.0000	0.0169	0.0010
TR10003-c1_g2_i1	flav	0.0045	0.0189	0.2377
TR25871-c1_g1_i1	flav	0.0000	0.0000	0.0010
TR3064-c3_g2_i4	flav	0.0061	0.0473	0.1281
TR3064-c3_g1_i3	flav	0.0044	0.0278	0.1572
TR21253-c1_g1_i1	flav	0.0001	0.1159	0.0010
TR6142-c0_g1_i1	flav	0.0068	0.0174	0.3907
TR17342-c4_g1_i1	flav	0.0000	0.0155	0.0010
TR14754-c0_g1_i1	flav	0.0113	0.0761	0.1481
TR6290-c0_g1_i1	flav	0.0000	0.0189	0.0010
TR694-c0_g1_i1	flav	0.0122	0.0221	0.5511
TR28470-c2_g1_i1	flav	0.0001	0.0506	0.0010
TR34390-c0_g3_i1	flav	0.0000	0.0000	0.0274
TR10513-c0_g4_i1	flav	0.0250	0.0624	0.4012
TR11374-c1_g1_i1	flav	0.0000	0.0000	99.0000
TR823-c0_g3_i1	flav	0.0000	0.0304	0.0010
TR23840-c1_g2_i1	flav	0.0000	0.0191	0.0010
TR36105-c2_g4_i1	flav	0.0055	0.0301	0.1820
TR41746-c0_g1_i1	flav	0.0048	0.0092	0.5209
TR45888-c0_g1_i1	flav	0.0257	0.0840	0.3066
TR12258-c0_g1_i1	flav	0.0000	0.0191	0.0010
TR21426-c0_g1_i1	flav	0.0085	0.0664	0.1278
TR15763-c0_g2_i1	flav	0.0000	0.0418	0.0010
TR44443-c0_g2_i3	flav	0.0000	0.0287	0.0010
TR44443-c0_g1_i1	flav	0.0430	9.6053	0.0045
TR20910-c1_g2_i1	flav	0.0000	0.0000	0.0010
TR16016-c0_g4_i2	flav	0.0000	0.0000	0.0010
TR16016-c0_g6_i1	flav	0.0086	0.0001	99.0000
TR1061-c0_g1_i1	flav	0.0412	0.1833	0.2247
TR5496-c0_g1_i1	flav	0.0081	0.0231	0.3503
TR8096-c0_g4_i2	flav	0.0022	0.0191	0.1142
TR8096-c0_g1_i2	flav	0.0080	0.0550	0.1460
TR40925-c1_g1_i2	flav	0.0128	0.0388	0.3294
TR21578-c0_g9_i1	flav	0.0054	0.0386	0.1411
TR12576-c2_g1_i1	flav	0.0000	0.0250	0.0010
TR19683-c0_g1_i1	flav	0.0000	0.0173	0.0010
TR19237-c1_g1_i2	flav	0.0000	0.0117	0.0010
TR2738-c4_g1_i1	flav	0.0000	0.0126	0.0010
TR27766-c3_g1_i3	flav	0.0000	0.0261	0.0010
TR35788-c0_g2_i1	flav	0.0001	0.0544	0.0010
TR23208-c0_g6_i2	flav	0.0255	0.0667	0.3828
TR22485-c1_g1_i1	flav	0.0043	0.0494	0.0878
TR34492-c0_g2_i1	flav	0.0056	0.0331	0.1687
TR19258-c0_g1_i3	flav	0.0001	0.0619	0.0010
TR35639-c0_g1_i1	flav	0.0000	0.0391	0.0010
TR15756-c1_g1_i2	flav	0.0088	0.0299	0.2943
TR10543-c0_g1_i3	flav	0.0000	0.0075	0.0010
TR7792-c4_g1_i8	flav	0.1334	0.1396	0.9557
TR10201-c0_g2_i1	flav	0.0000	0.0184	0.0010
TR38662-c1_g9_i1	flav	0.0100	0.0551	0.1818
TR45374-c5_g1_i1	flav	0.0886	1.5747	0.0563
TR35070-c0_g10_i1	flav	0.0090	0.0736	0.1218
TR11452-c0_g1_i1	flav	0.0000	0.0359	0.0010
TR32029-c1_g2_i5	flav	0.0000	0.0157	0.0010
