contig	species	dN	dS	dNdS
TR53517-c0_g11_i4	flav	0.0001	0.0719	0.0010
TR53562-c0_g1_i1	flav	0.0000	0.0128	0.0010
TR53591-c0_g2_i1	flav	0.0000	0.0405	0.0010
TR53591-c0_g3_i1	flav	0.0128	0.0427	0.2992
TR53604-c1_g10_i1	flav	0.0030	0.0325	0.0930
TR53620-c1_g1_i1	flav	0.0010	0.0076	0.1278
TR53650-c0_g1_i1	flav	0.0000	0.0079	0.0010
TR53659-c1_g1_i1	flav	0.0000	0.0000	0.4018
TR53667-c0_g1_i1	flav	0.0001	0.0973	0.0010
TR53678-c0_g3_i1	flav	0.0000	0.0128	0.0010
TR53679-c0_g3_i3	flav	0.0000	0.0149	0.0010
TR53687-c0_g1_i1	flav	0.0130	0.0247	0.5287
TR53687-c1_g1_i1	flav	0.0057	0.0458	0.1245
TR53705-c0_g1_i1	flav	0.0000	0.0164	0.0010
TR53708-c0_g1_i1	flav	0.0001	0.0538	0.0010
TR53709-c0_g1_i1	flav	0.0000	0.0000	0.4021
TR53779-c0_g6_i1	flav	0.0000	0.0332	0.0010
TR53800-c1_g1_i1	flav	0.0000	0.0212	0.0010
TR53816-c1_g2_i2	flav	0.0000	0.0050	0.0010
TR53835-c0_g8_i2	flav	0.0000	0.0270	0.0010
TR53847-c3_g2_i5	flav	0.0000	0.0000	0.0010
TR53851-c1_g2_i1	flav	0.0070	0.0001	99.0000
TR53856-c2_g1_i1	flav	0.0023	0.0196	0.1196
TR53867-c0_g1_i1	flav	0.0000	0.0136	0.0010
TR53870-c0_g10_i1	flav	0.0000	0.0129	0.0010
TR53880-c1_g1_i1	flav	0.0000	0.0000	0.3936
TR53889-c0_g1_i1	flav	0.0000	0.0106	0.0010
TR53906-c1_g1_i3	flav	0.0018	0.0205	0.0872
TR53908-c0_g2_i1	flav	0.0000	0.0161	0.0010
TR53919-c0_g1_i3	flav	0.0159	0.0313	0.5088
TR53919-c1_g1_i1	flav	0.0029	0.0176	0.1626
TR53923-c0_g2_i1	flav	0.0001	0.0667	0.0010
TR53951-c0_g1_i1	flav	0.0000	0.0255	0.0010
TR53960-c0_g2_i1	flav	0.0000	0.0000	0.4020
TR53964-c0_g2_i1	flav	0.0000	0.0299	0.0010
TR53964-c0_g6_i1	flav	0.0052	0.0468	0.1118
TR53971-c0_g1_i1	flav	0.0032	0.0228	0.1421
TR53-c1_g1_i1	flav	0.0001	0.0851	0.0010
TR53-c2_g1_i1	flav	0.0000	0.0159	0.0010
TR54008-c2_g4_i1	flav	0.0001	0.0526	0.0010
TR54012-c1_g1_i1	flav	0.0049	0.0253	0.1944
TR54028-c0_g1_i1	flav	0.0101	0.0343	0.2961
TR54042-c0_g1_i1	flav	0.0155	0.0002	99.0000
TR54053-c0_g2_i1	flav	0.0001	0.0627	0.0010
TR54112-c0_g2_i1	flav	0.0075	0.0001	99.0000
TR54112-c0_g3_i1	flav	0.0001	0.0533	0.0010
TR54138-c0_g3_i1	flav	0.0087	0.0526	0.1654
TR54144-c0_g1_i2	flav	0.0000	0.0000	0.4020
TR5415-c2_g5_i1	flav	0.0011	0.0208	0.0517
TR54174-c0_g4_i1	flav	0.0022	0.0501	0.0430
TR54175-c0_g1_i1	flav	0.0048	0.0268	0.1777
TR54213-c0_g1_i1	flav	0.0027	0.0133	0.2026
TR54228-c0_g2_i1	flav	0.0000	0.0104	0.0010
TR54229-c0_g1_i1	flav	0.0001	0.0740	0.0010
TR54245-c4_g2_i1	flav	0.0000	0.0151	0.0010
TR54245-c4_g3_i1	flav	0.0000	0.0250	0.0010
TR54285-c3_g4_i2	flav	0.0000	0.0438	0.0010
TR54285-c3_g6_i2	flav	0.0000	0.0354	0.0010
TR54315-c0_g2_i1	flav	0.0237	0.0378	0.6264
TR54315-c1_g1_i1	flav	0.0073	0.0151	0.4815
TR54320-c0_g1_i1	flav	0.0045	0.0605	0.0743
TR54328-c1_g7_i1	flav	0.0000	0.0348	0.0010
TR54330-c0_g3_i1	flav	0.0000	0.0132	0.0010
TR54331-c0_g1_i1	flav	0.0137	0.0114	1.2029
TR54347-c0_g1_i1	flav	0.0000	0.0205	0.0010
TR54378-c0_g3_i1	flav	0.0000	0.0000	0.2236
TR54390-c1_g4_i1	flav	0.0044	0.0437	0.1012
TR54398-c0_g2_i1	flav	0.0000	0.0397	0.0010
TR54425-c1_g1_i1	flav	0.0060	0.0420	0.1431
TR54427-c0_g5_i2	flav	0.0024	0.0185	0.1322
TR54442-c1_g9_i1	flav	0.0042	0.0153	0.2782
TR54468-c0_g1_i1	flav	0.0000	0.0469	0.0010
TR54473-c0_g1_i1	flav	0.0000	0.0320	0.0010
TR54501-c1_g4_i3	flav	0.0041	0.0257	0.1580
TR54519-c0_g1_i3	flav	0.0026	0.0367	0.0696
TR54545-c1_g1_i1	flav	0.0000	0.0387	0.0010
TR5454-c0_g3_i2	flav	0.0000	0.0148	0.0010
TR54551-c2_g6_i1	flav	0.0937	0.1899	0.4932
TR54552-c0_g4_i2	flav	0.0000	0.0239	0.0010
TR54571-c0_g1_i1	flav	0.0096	0.0001	99.0000
TR54573-c0_g2_i1	flav	0.0000	0.0000	0.0010
TR54596-c0_g2_i1	flav	0.0055	0.0105	0.5236
TR5460-c0_g1_i1	flav	0.0077	0.0348	0.2228
TR5462-c2_g3_i1	flav	0.0000	0.0000	99.0000
TR54655-c0_g9_i3	flav	0.0033	0.1024	0.0320
TR54669-c0_g1_i1	flav	0.0000	0.0000	0.4020
TR54669-c1_g1_i1	flav	0.0000	0.0094	0.0010
TR5470-c0_g2_i3	flav	0.0000	0.0155	0.0010
TR54717-c0_g2_i1	flav	0.0000	0.0484	0.0010
TR54733-c0_g1_i1	flav	0.0000	0.0157	0.0010
TR54740-c0_g2_i2	flav	0.0029	0.0405	0.0714
TR54753-c0_g5_i1	flav	0.0118	0.0264	0.4479
TR54777-c1_g4_i1	flav	0.0038	0.0401	0.0945
TR54777-c1_g7_i1	flav	0.0000	0.0000	0.4019
TR54805-c0_g2_i1	flav	0.0063	0.0309	0.2040
TR54821-c0_g1_i1	flav	0.0212	0.1522	0.1393
TR54822-c1_g2_i3	flav	0.0000	0.0098	0.0010
TR54856-c2_g3_i1	flav	0.0333	0.0441	0.7542
TR54874-c0_g1_i3	flav	0.0000	0.0000	99.0000
TR54876-c0_g2_i1	flav	0.0000	0.0499	0.0010
TR54904-c0_g1_i2	flav	0.0065	0.0267	0.2420
TR54905-c0_g1_i1	flav	0.0000	0.0000	34.4560
TR54905-c0_g2_i1	flav	0.0000	0.0154	0.0010
TR54909-c3_g5_i1	flav	0.0903	0.0754	1.1980
TR54914-c0_g3_i1	flav	0.0101	0.0144	0.7013
TR54922-c0_g3_i1	flav	0.0000	0.0494	0.0010
TR54943-c1_g1_i1	flav	0.0090	0.0152	0.5907
TR54943-c1_g6_i1	flav	0.0001	0.1391	0.0010
TR54962-c0_g2_i1	flav	0.0000	0.0245	0.0010
TR54962-c1_g2_i1	flav	0.0000	0.0000	0.4021
TR5496-c0_g8_i1	flav	0.0095	0.0129	0.7360
TR54971-c1_g1_i1	flav	0.0017	0.0305	0.0572
TR54971-c1_g2_i1	flav	0.0018	0.0310	0.0573
TR55026-c6_g4_i2	flav	0.0000	0.0387	0.0010
TR55026-c7_g1_i1	flav	0.0000	0.0342	0.0010
TR55038-c0_g1_i2	flav	0.0000	0.0091	0.0010
TR55038-c0_g2_i1	flav	0.0000	0.0178	0.0010
TR5503-c0_g1_i1	flav	0.0000	0.0377	0.0010
TR55042-c0_g5_i1	flav	0.0000	0.0000	0.4021
TR55044-c0_g8_i2	flav	0.0000	0.0000	0.3844
TR55057-c0_g1_i1	flav	0.0385	0.1013	0.3801
TR55063-c1_g5_i1	flav	0.0000	0.0154	0.0010
TR55077-c0_g1_i1	flav	0.0058	0.0415	0.1397
TR55077-c1_g1_i1	flav	0.0050	0.0939	0.0537
TR55086-c5_g4_i3	flav	0.0000	0.0088	0.0010
TR55094-c0_g5_i5	flav	0.0000	0.0103	0.0010
TR55113-c0_g1_i1	flav	0.0000	0.0074	0.0010
TR55124-c0_g2_i1	flav	0.0027	0.0000	99.0000
TR55129-c0_g1_i2	flav	0.0000	0.0168	0.0010
TR55129-c0_g2_i2	flav	0.0082	0.0129	0.6348
TR55135-c0_g6_i1	flav	0.0000	0.0269	0.0010
TR55151-c1_g3_i1	flav	0.0074	0.0001	99.0000
TR55177-c0_g2_i1	flav	0.0000	0.0136	0.0010
TR5518-c0_g3_i1	flav	0.0000	0.0000	0.4019
TR551-c0_g1_i2	flav	0.0000	0.0049	0.0010
TR551-c0_g1_i3	flav	0.0182	0.0242	0.7527
TR5520-c0_g3_i2	flav	0.0272	0.0204	1.3362
TR55222-c0_g2_i1	flav	0.0035	0.0349	0.1012
TR55228-c0_g2_i1	flav	0.0000	0.0114	0.0010
TR55234-c0_g4_i2	flav	0.0049	0.0231	0.2128
TR55238-c0_g3_i1	flav	0.0057	0.0646	0.0877
TR55251-c0_g4_i1	flav	0.0000	0.0312	0.0010
TR55279-c0_g4_i2	flav	0.0000	0.0156	0.0010
TR55285-c0_g1_i2	flav	0.0039	0.0000	99.0000
TR55310-c0_g2_i2	flav	0.0000	0.0114	0.0010
TR55316-c0_g2_i1	flav	0.0001	0.0507	0.0010
TR55342-c0_g1_i2	flav	0.0000	0.0317	0.0010
TR55359-c0_g1_i1	flav	0.0000	0.0000	0.4020
TR55393-c0_g2_i1	flav	0.0000	0.0293	0.0010
TR55408-c0_g1_i2	flav	0.0000	0.0134	0.0010
TR55434-c1_g3_i1	flav	0.0000	0.0000	0.0010
TR55458-c0_g5_i1	flav	0.0000	0.0000	99.0000
TR55510-c0_g1_i1	flav	0.0052	0.0001	99.0000
TR55522-c0_g1_i2	flav	0.0000	0.0000	0.0010
TR55534-c0_g2_i2	flav	0.0055	0.0512	0.1076
TR55557-c0_g3_i2	flav	0.0000	0.0480	0.0010
TR55557-c0_g6_i1	flav	0.0067	0.0301	0.2226
TR55563-c0_g1_i1	flav	0.0056	0.0243	0.2294
TR55590-c0_g1_i1	flav	0.0000	0.0087	0.0010
TR55591-c2_g4_i4	flav	0.0001	0.0956	0.0010
TR55602-c1_g7_i1	flav	0.0000	0.0188	0.0010
TR55609-c4_g2_i2	flav	0.0000	0.0256	0.0010
TR55617-c0_g3_i1	flav	0.0031	0.0120	0.2608
TR55645-c7_g2_i2	flav	0.0000	0.0091	0.0010
TR55645-c7_g3_i1	flav	0.0000	0.0251	0.0010
TR55675-c1_g2_i2	flav	0.0000	0.0000	0.4012
TR5567-c0_g1_i1	flav	0.0079	0.0344	0.2291
TR55690-c0_g1_i1	flav	0.0011	0.0227	0.0480
TR55715-c0_g1_i4	flav	0.0000	0.0000	0.4019
TR55717-c0_g1_i1	flav	0.0000	0.0353	0.0010
TR55734-c0_g1_i1	flav	0.0045	0.0150	0.3026
TR55751-c0_g3_i1	flav	0.0000	0.0183	0.0010
TR55759-c0_g9_i2	flav	0.0000	0.0321	0.0010
TR5575-c1_g1_i1	flav	0.0038	0.0260	0.1455
TR55768-c0_g1_i1	flav	0.0054	0.0129	0.4156
TR55768-c0_g3_i1	flav	0.0049	0.0120	0.4075
TR55815-c0_g2_i1	flav	0.0000	0.0082	0.0010
TR55826-c0_g2_i1	flav	0.0000	0.0076	0.0010
TR55826-c0_g3_i1	flav	0.0000	0.0258	0.0010
TR55865-c0_g5_i1	flav	0.0058	0.0394	0.1480
TR55887-c0_g2_i2	flav	0.0045	0.0316	0.1412
TR55930-c0_g2_i1	flav	0.0059	0.0001	99.0000
TR55945-c2_g2_i2	flav	0.0026	0.0091	0.2836
TR55945-c3_g1_i2	flav	0.0040	0.0581	0.0680
TR55960-c0_g1_i1	flav	0.0512	0.0831	0.6167
TR55989-c1_g8_i3	flav	0.0995	0.0620	1.6047
TR55993-c0_g1_i1	flav	0.0109	0.0001	99.0000
TR56029-c0_g1_i1	flav	0.1344	0.2573	0.5224
TR56044-c0_g1_i2	flav	0.0054	0.0666	0.0817
TR56051-c1_g1_i1	flav	0.0025	0.0087	0.2841
TR56056-c0_g1_i2	flav	0.0051	0.0001	99.0000
TR56070-c0_g2_i1	flav	0.0042	0.0561	0.0746
TR56079-c2_g1_i3	flav	0.0000	0.0102	0.0010
TR56085-c1_g1_i1	flav	0.0000	0.0142	0.0010
TR56096-c0_g1_i1	flav	0.0000	0.0000	0.4020
TR56135-c0_g6_i1	flav	0.0001	0.0629	0.0010
TR5613-c0_g2_i1	flav	0.0001	0.0540	0.0010
TR56155-c0_g5_i1	flav	0.0082	0.0165	0.4953
TR56165-c0_g2_i1	flav	0.0882	0.1424	0.6197
TR56199-c0_g2_i2	flav	0.0146	0.0001	99.0000
TR56246-c0_g16_i1	flav	0.0246	0.0002	99.0000
TR56248-c0_g1_i1	flav	0.0000	0.0219	0.0010
TR56253-c0_g2_i1	flav	0.0001	0.1088	0.0010
TR56260-c1_g1_i1	flav	0.0000	0.0306	0.0010
TR56314-c0_g5_i1	flav	0.0001	0.0896	0.0010
TR56314-c0_g7_i1	flav	0.0051	0.0213	0.2399
TR56316-c0_g2_i1	flav	0.0000	0.0281	0.0010
TR56344-c3_g1_i1	flav	0.0001	0.0507	0.0010
TR56344-c8_g2_i2	flav	0.0000	0.0100	0.0010
TR56344-c9_g2_i1	flav	0.0000	0.0000	0.4020
TR56357-c1_g2_i1	flav	0.0000	0.0300	0.0010
TR56367-c0_g3_i1	flav	0.0000	0.0172	0.0010
TR56372-c0_g1_i1	flav	0.0080	0.0001	99.0000
TR56384-c0_g1_i1	flav	0.0000	0.0000	0.2488
TR56389-c0_g1_i1	flav	0.0000	0.0000	0.4045
TR56396-c0_g1_i1	flav	0.0037	0.0154	0.2430
TR56402-c0_g12_i1	flav	0.0080	0.0205	0.3925
TR56410-c0_g5_i1	flav	0.0050	0.0416	0.1198
TR56436-c1_g2_i1	flav	0.0000	0.0000	0.0010
TR56437-c0_g1_i1	flav	0.0109	0.0193	0.5667
TR56446-c1_g6_i1	flav	0.0069	0.0127	0.5436
TR56450-c1_g4_i1	flav	0.0051	0.0191	0.2668
TR56451-c1_g1_i1	flav	0.0000	0.0000	0.4019
TR56454-c2_g1_i1	flav	0.0000	0.0000	0.4019
TR56514-c1_g1_i1	flav	0.0000	0.0000	0.5076
TR56520-c0_g1_i1	flav	0.0000	0.0000	0.4019
TR56520-c0_g2_i1	flav	0.0000	0.0000	0.3909
TR56520-c0_g3_i1	flav	0.0000	0.0155	0.0010
TR56522-c0_g1_i1	flav	0.0196	0.0973	0.2018
TR56526-c0_g1_i1	flav	0.0000	0.0324	0.0010
TR56536-c0_g2_i1	flav	0.0000	0.0356	0.0010
TR56536-c1_g1_i1	flav	0.0080	0.0001	99.0000
TR56540-c1_g2_i1	flav	0.0000	0.0471	0.0010
TR56544-c1_g1_i1	flav	0.0037	0.0324	0.1141
TR56546-c0_g1_i1	flav	0.0031	0.0573	0.0538
TR56564-c0_g2_i1	flav	0.0217	2.9765	0.0073
TR5656-c0_g1_i1	flav	0.0064	0.1130	0.0568
TR56573-c0_g1_i1	flav	0.0000	0.0119	0.0010
TR56579-c0_g6_i2	flav	0.0025	0.0155	0.1619
TR56593-c0_g2_i1	flav	0.0038	0.0171	0.2224
TR56594-c0_g1_i1	flav	0.0000	0.0381	0.0010
TR56612-c1_g1_i1	flav	0.0001	0.0586	0.0010
TR56617-c0_g1_i1	flav	0.0000	0.0157	0.0010
TR56630-c1_g1_i1	flav	0.0067	0.0001	99.0000
TR56634-c0_g5_i2	flav	0.0000	0.0294	0.0010
TR56665-c0_g1_i1	flav	0.0000	0.0175	0.0010
TR56686-c0_g5_i1	flav	0.0000	0.0000	0.4029
TR56694-c0_g2_i1	flav	0.0032	0.0091	0.3529
TR56697-c0_g5_i1	flav	0.0040	0.0247	0.1633
TR56697-c0_g6_i2	flav	0.0000	0.0151	0.0010
TR56705-c1_g2_i3	flav	0.0000	0.0087	0.0010
TR56711-c0_g2_i3	flav	0.0039	0.0560	0.0695
TR56711-c0_g3_i3	flav	0.0000	0.0169	0.0010
TR56718-c1_g6_i2	flav	0.0000	0.0088	0.0010
TR56732-c0_g1_i2	flav	0.0000	0.0335	0.0010
TR56732-c0_g2_i1	flav	0.0068	0.0110	0.6231
TR56744-c0_g1_i1	flav	0.0164	0.0143	1.1507
TR56755-c2_g4_i1	flav	0.0001	0.0539	0.0010
TR5675-c0_g1_i1	flav	0.0001	0.0928	0.0010
TR56780-c1_g1_i1	flav	0.0032	0.0463	0.0696
TR56826-c0_g10_i4	flav	0.0000	0.0000	0.0010
TR56834-c1_g1_i1	flav	0.0000	0.0253	0.0010
TR56835-c0_g1_i1	flav	0.0000	0.0308	0.0010
TR56865-c0_g2_i1	flav	0.0151	0.0002	99.0000
TR56877-c7_g2_i1	flav	0.0014	0.0130	0.1048
TR56884-c3_g1_i1	flav	0.0000	0.0372	0.0010
TR56894-c1_g2_i1	flav	0.0001	0.0830	0.0010
TR56898-c0_g3_i4	flav	0.0107	0.0473	0.2262
TR56906-c0_g2_i1	flav	0.0000	0.0000	0.6269
TR56908-c0_g2_i1	flav	0.0000	0.0078	0.0010
TR56927-c0_g1_i1	flav	0.1429	68.2257	0.0021
TR56945-c0_g1_i1	flav	0.0034	0.0000	99.0000
TR56967-c0_g1_i1	flav	0.0045	0.0406	0.1106
TR5696-c0_g5_i2	flav	0.0088	0.0257	0.3429
TR56987-c9_g7_i1	flav	0.0030	0.0471	0.0644
TR5698-c0_g1_i1	flav	0.0000	0.0065	0.0010
TR5703-c1_g4_i1	flav	0.0000	0.0260	0.0010
TR5704-c0_g2_i1	flav	0.0027	0.0251	0.1070
TR57056-c0_g1_i2	flav	0.0095	0.0303	0.3143
TR57059-c1_g1_i1	flav	0.0072	0.0001	99.0000
TR57081-c0_g1_i1	flav	0.0000	0.0160	0.0010
TR57090-c1_g1_i2	flav	0.0000	0.0159	0.0010
TR57092-c1_g1_i2	flav	0.0001	0.0635	0.0010
TR57095-c1_g1_i1	flav	0.0396	0.0004	99.0000
TR57100-c0_g1_i1	flav	0.0031	0.0630	0.0489
TR57120-c5_g1_i2	flav	0.0144	0.0149	0.9669
TR57120-c6_g1_i1	flav	0.0052	0.0197	0.2646
TR57137-c0_g2_i1	flav	0.0067	0.0222	0.2999
TR57153-c0_g3_i2	flav	0.0000	0.0000	0.4018
TR57157-c0_g1_i1	flav	0.0000	0.0280	0.0010
TR57163-c0_g1_i2	flav	0.0000	0.0000	0.4020
TR57176-c2_g1_i1	flav	0.0000	0.0171	0.0010
TR57190-c0_g1_i1	flav	0.0000	0.0143	0.0010
TR57197-c0_g1_i6	flav	0.0001	0.0665	0.0010
TR5719-c1_g1_i1	flav	0.0000	0.0278	0.0010
TR5719-c5_g1_i1	flav	0.0207	0.0644	0.3222
TR5719-c5_g4_i3	flav	0.0000	0.0196	0.0010
TR5721-c0_g1_i1	flav	0.0000	0.0126	0.0010
TR57224-c0_g2_i1	flav	0.0016	0.0333	0.0467
TR57227-c0_g1_i1	flav	0.0901	0.0981	0.9185
TR57228-c0_g1_i2	flav	0.0074	0.0406	0.1826
TR57230-c0_g4_i1	flav	0.0052	0.0001	99.0000
TR57230-c0_g7_i1	flav	0.0001	0.0811	0.0010
TR57232-c1_g2_i1	flav	0.0000	0.0169	0.0010
TR57242-c0_g1_i1	flav	0.0000	0.0000	99.0000
TR57247-c0_g1_i2	flav	0.0015	0.0237	0.0638
TR57253-c2_g14_i1	flav	0.0621	0.1266	0.4903
TR57280-c9_g1_i1	flav	0.0000	0.0127	0.0010
TR57288-c0_g2_i1	flav	0.0000	0.0000	0.4018
TR57293-c0_g2_i1	flav	0.0000	0.0076	0.0010
TR57310-c0_g3_i1	flav	0.0105	0.0001	99.0000
TR57318-c0_g1_i3	flav	0.0000	0.0199	0.0010
TR57337-c0_g1_i1	flav	0.0072	0.0250	0.2895
TR57350-c1_g1_i1	flav	0.0089	0.0321	0.2775
TR57380-c0_g1_i1	flav	0.0000	0.0354	0.0010
TR57381-c0_g1_i1	flav	0.0000	0.0191	0.0010
TR57428-c4_g5_i1	flav	0.0084	0.0547	0.1528
TR5746-c1_g2_i1	flav	0.0000	0.0000	0.6716
TR57475-c1_g1_i1	flav	0.0017	0.0137	0.1213
TR57477-c0_g2_i1	flav	0.0000	0.0000	0.7021
TR57483-c0_g1_i3	flav	0.0000	0.0144	0.0010
TR57511-c0_g1_i1	flav	0.0032	0.0380	0.0854
TR57516-c1_g1_i2	flav	0.0000	0.0072	0.0010
TR57528-c0_g1_i1	flav	0.0000	0.0229	0.0010
TR57532-c0_g2_i1	flav	0.0084	0.0167	0.5043
TR57553-c1_g1_i1	flav	0.0001	0.0629	0.0010
TR57559-c0_g3_i1	flav	0.0000	0.0287	0.0010
TR57563-c0_g2_i1	flav	0.0383	0.0194	1.9781
TR57565-c0_g6_i1	flav	0.0098	0.0001	99.0000
TR57609-c0_g1_i1	flav	0.0016	0.0270	0.0585
TR57609-c7_g1_i1	flav	0.0595	3.3800	0.0176
TR57640-c0_g4_i2	flav	0.0472	47.1733	0.0010
TR57640-c0_g7_i8	flav	0.0697	8.5377	0.0082
TR57666-c0_g2_i1	flav	0.0000	0.0248	0.0010
TR57708-c1_g4_i1	flav	0.0000	0.0168	0.0010
TR57723-c2_g2_i1	flav	0.0000	0.0000	0.4019
TR57740-c0_g1_i1	flav	0.0001	0.0580	0.0010
TR57758-c0_g1_i1	flav	0.0049	0.0541	0.0903
TR57763-c0_g10_i1	flav	0.0000	0.0000	0.4012
TR57796-c1_g2_i1	flav	0.0032	0.0517	0.0617
TR57804-c2_g3_i1	flav	0.0000	0.0000	0.4018
TR57805-c2_g1_i1	flav	0.0057	0.0178	0.3217
TR57821-c0_g6_i1	flav	0.0000	0.0139	0.0010
TR57825-c0_g1_i1	flav	0.0000	0.0330	0.0010
TR57828-c0_g1_i1	flav	0.0000	0.0073	0.0010
TR57849-c0_g2_i1	flav	0.0000	0.0121	0.0010
TR57872-c3_g3_i1	flav	0.0243	0.0228	1.0667
TR57872-c9_g1_i1	flav	0.0020	0.0079	0.2511
TR57875-c0_g1_i1	flav	0.0000	0.0145	0.0010
TR57891-c0_g1_i1	flav	0.0054	0.0272	0.1998
TR57900-c0_g4_i2	flav	0.0016	0.0377	0.0412
TR57944-c0_g1_i1	flav	0.0277	2.2193	0.0125
TR57947-c1_g4_i1	flav	0.0000	0.0160	0.0010
TR57947-c1_g6_i1	flav	0.0000	0.0000	11.5519
TR57981-c2_g1_i1	flav	0.0001	0.0565	0.0010
TR57995-c1_g1_i1	flav	0.0040	0.1093	0.0364
TR57998-c0_g1_i1	flav	0.0000	0.0000	0.3952
TR57998-c0_g2_i1	flav	0.0001	0.1024	0.0010
TR5799-c0_g1_i1	flav	0.0037	0.0589	0.0621
TR579-c0_g2_i1	flav	0.0000	0.0179	0.0010
TR58025-c0_g1_i1	flav	0.0000	0.0161	0.0010
TR58025-c0_g2_i1	flav	0.0000	0.0139	0.0010
TR5804-c0_g1_i1	flav	0.0063	0.0615	0.1025
TR58083-c2_g4_i1	flav	0.0000	0.0000	0.4019
TR5808-c1_g1_i1	flav	0.0038	0.0315	0.1200
TR5808-c2_g1_i1	flav	0.0025	0.0214	0.1172
TR58111-c1_g1_i1	flav	0.0735	2.4593	0.0299
TR58114-c0_g1_i1	flav	0.0121	0.0270	0.4472
TR58119-c1_g1_i1	flav	0.0045	0.0323	0.1403
TR58125-c0_g2_i1	flav	0.0060	0.0142	0.4215
TR58129-c0_g2_i1	flav	0.0001	0.0562	0.0010
TR58131-c0_g1_i1	flav	0.0121	0.0355	0.3417
TR58139-c0_g1_i1	flav	0.0084	0.1343	0.0627
TR58146-c0_g2_i1	flav	0.0001	0.0518	0.0010
TR58146-c0_g3_i1	flav	0.0000	0.0358	0.0010
TR58151-c0_g1_i1	flav	0.0000	0.0000	0.4158
TR58158-c0_g3_i1	flav	0.0056	0.0450	0.1246
TR58162-c0_g1_i3	flav	0.0000	0.0198	0.0010
TR58166-c0_g2_i2	flav	0.0016	0.0153	0.1043
TR58168-c0_g2_i1	flav	0.0000	0.0104	0.0010
TR58174-c0_g4_i1	flav	0.0045	0.0169	0.2646
TR58182-c0_g1_i1	flav	0.0000	0.0167	0.0010
TR58191-c0_g3_i1	flav	0.0000	0.0423	0.0010
TR581-c0_g3_i1	flav	0.0000	0.0136	0.0010
TR58208-c0_g7_i1	flav	0.0001	0.1155	0.0010
TR58224-c0_g1_i1	flav	0.0053	0.0650	0.0822
TR58251-c1_g2_i4	flav	0.0000	0.0383	0.0010
TR58252-c1_g1_i1	flav	0.0186	0.0654	0.2849
TR58269-c0_g1_i1	flav	0.0000	0.0118	0.0010
TR58283-c0_g1_i1	flav	0.0099	0.0709	0.1400
TR58296-c0_g2_i1	flav	0.0000	0.0093	0.0010
TR58312-c0_g2_i1	flav	0.0000	0.0085	0.0010
TR58315-c1_g2_i1	flav	0.0000	0.0283	0.0010
TR58327-c0_g7_i1	flav	0.0000	0.0133	0.0010
TR58328-c0_g1_i1	flav	0.0000	0.0000	0.4019
TR58330-c0_g1_i1	flav	0.0024	0.0456	0.0528
TR58346-c1_g1_i1	flav	0.0000	0.0000	0.0010
TR58360-c0_g1_i1	flav	0.0001	0.0516	0.0010
TR58365-c0_g2_i6	flav	0.0000	0.0123	0.0010
TR58393-c1_g1_i1	flav	0.0182	0.0194	0.9390
TR58437-c0_g1_i1	flav	0.0018	0.0069	0.2546
TR58454-c0_g2_i1	flav	0.0000	0.0207	0.0010
TR58460-c0_g5_i1	flav	0.0001	0.0618	0.0010
TR58473-c0_g1_i1	flav	0.0000	0.0190	0.0010
TR58477-c1_g7_i1	flav	0.0000	0.0168	0.0010
TR58492-c0_g1_i2	flav	0.1079	0.1803	0.5986
TR58494-c0_g2_i2	flav	0.0050	0.0251	0.1994
TR58494-c0_g7_i1	flav	0.0000	0.0000	0.4019
TR58511-c0_g1_i1	flav	0.0049	0.0311	0.1579
TR58514-c1_g6_i1	flav	0.0161	0.0570	0.2823
TR58545-c0_g1_i1	flav	0.0045	0.0219	0.2073
TR58560-c1_g5_i1	flav	0.1421	0.0946	1.5031
TR58567-c0_g2_i1	flav	0.0391	0.0363	1.0768
TR58578-c1_g1_i1	flav	0.0000	0.0114	0.0010
TR5857-c0_g3_i1	flav	0.0000	0.0496	0.0010
TR58581-c1_g2_i1	flav	0.0087	0.0440	0.1969
TR58581-c1_g7_i1	flav	0.0029	0.0158	0.1814
TR58605-c0_g3_i3	flav	0.0001	0.0613	0.0010
TR58649-c0_g1_i1	flav	0.0000	0.0103	0.0010
TR58684-c1_g5_i3	flav	0.0000	0.0029	0.0010
TR58698-c1_g1_i2	flav	0.0000	0.0169	0.0010
TR58699-c1_g2_i1	flav	0.0018	0.0058	0.3092
TR58724-c2_g2_i1	flav	0.0039	0.0693	0.0557
TR58735-c0_g2_i1	flav	0.0031	0.0088	0.3485
TR58756-c2_g1_i1	flav	0.0001	0.0859	0.0010
TR58761-c0_g5_i1	flav	0.0001	0.0628	0.0010
TR5878-c0_g2_i1	flav	0.0084	0.0266	0.3153
TR58813-c0_g1_i1	flav	0.0000	0.0000	0.4017
TR58859-c0_g1_i1	flav	0.0000	0.0178	0.0010
TR58903-c0_g1_i1	flav	0.0000	0.0000	0.0010
TR58916-c1_g4_i1	flav	0.0000	0.0403	0.0010
TR58924-c2_g4_i1	flav	0.0080	0.0089	0.8950
TR58933-c0_g1_i1	flav	0.0000	0.0140	0.0010
TR58936-c3_g2_i2	flav	0.0001	0.1166	0.0010
TR58944-c0_g1_i1	flav	0.0000	0.0201	0.0010
TR5894-c2_g21_i2	flav	0.0001	0.0625	0.0010
TR58957-c0_g1_i1	flav	0.0072	0.0151	0.4779
