contig	species	dN	dS	dNdS
TR49321-c0_g1_i1	macro	0.0000	0.0113	0.0010
TR39122-c0_g2_i1	macro	0.0000	0.0000	0.0010
TR35171-c0_g1_i1	macro	0.0098	0.0601	0.1634
TR44429-c0_g2_i2	macro	0.0000	0.0085	0.0010
TR4686-c0_g1_i1	macro	0.0061	0.0787	0.0769
TR27410-c0_g1_i3	macro	0.0055	0.0001	99.0000
TR22200-c0_g1_i1	macro	0.0001	0.0718	0.0010
TR42095-c2_g1_i1	macro	0.0135	0.0330	0.4091
TR30290-c0_g1_i1	macro	0.0000	0.0119	0.0010
TR20491-c0_g1_i1	macro	0.0000	0.0407	0.0010
TR27988-c1_g1_i3	macro	0.0000	0.0200	0.0010
TR22057-c0_g1_i2	macro	0.0291	0.0548	0.5303
TR36656-c1_g1_i2	macro	0.0017	0.0390	0.0447
TR17770-c0_g1_i1	macro	0.0001	0.0643	0.0010
TR23642-c0_g1_i1	macro	0.0045	0.0745	0.0610
TR50564-c0_g2_i1	macro	0.0000	0.0213	0.0010
TR44808-c0_g1_i1	macro	0.0044	0.0275	0.1599
TR4581-c0_g1_i1	macro	0.0058	0.0328	0.1768
TR621-c1_g1_i1	macro	0.0310	0.0518	0.5987
TR31780-c0_g2_i1	macro	0.0000	0.0286	0.0010
TR41270-c0_g1_i1	macro	0.0001	0.0634	0.0010
TR4568-c0_g2_i1	macro	0.0022	0.0421	0.0534
TR34261-c2_g17_i1	macro	0.0169	0.0357	0.4739
TR4954-c0_g2_i1	macro	0.0192	0.0168	1.1414
TR1366-c1_g1_i1	macro	0.0000	0.0488	0.0010
TR47536-c0_g1_i1	macro	0.0938	0.1320	0.7105
TR28385-c0_g2_i1	macro	0.0174	0.0959	0.1815
TR33315-c0_g1_i1	macro	0.0049	0.0570	0.0868
TR33315-c0_g4_i1	macro	0.0037	0.0062	0.5884
TR35564-c0_g1_i1	macro	0.0054	0.0134	0.4041
TR24235-c0_g1_i1	macro	0.0000	0.0458	0.0010
TR22224-c0_g1_i1	macro	0.0187	0.0210	0.8893
TR30294-c0_g1_i2	macro	0.0273	0.0469	0.5824
TR36557-c5_g12_i5	macro	0.0332	0.0344	0.9659
TR21713-c0_g2_i1	macro	0.0000	0.0000	0.0011
TR13117-c1_g2_i1	macro	0.0000	0.0000	0.0010
TR44547-c2_g1_i1	macro	0.0000	0.0000	0.0010
TR44547-c1_g1_i1	macro	0.0252	0.0474	0.5310
TR19735-c0_g3_i1	macro	0.0000	0.0097	0.0010
TR34056-c0_g1_i1	macro	0.0065	0.0001	99.0000
TR47559-c0_g6_i1	macro	0.0057	0.0207	0.2747
TR43847-c0_g2_i1	macro	0.0000	0.0000	2.0001
TR43847-c0_g3_i2	macro	0.0059	0.0001	99.0000
TR47185-c0_g2_i3	macro	0.0127	0.0001	99.0000
TR38088-c0_g2_i1	macro	0.0164	0.0409	0.3999
TR13119-c0_g1_i1	macro	0.0526	0.0929	0.5667
TR36171-c0_g10_i1	macro	0.0000	0.0294	0.0010
TR37157-c0_g1_i1	macro	0.0000	0.0179	0.0010
TR35608-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR15525-c0_g3_i1	macro	0.0051	0.0923	0.0549
TR37926-c0_g1_i1	macro	0.0000	0.0116	0.0010
TR48736-c0_g1_i1	macro	0.0001	0.0535	0.0010
TR40786-c1_g2_i1	macro	0.0000	0.0073	0.0010
TR44458-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR37437-c3_g2_i1	macro	0.0031	0.0163	0.1917
TR37988-c0_g1_i1	macro	0.0000	0.0087	0.0010
TR29575-c1_g1_i1	macro	0.0000	0.0204	0.0010
TR33734-c0_g2_i1	macro	0.0000	0.0101	0.0010
TR45298-c0_g1_i1	macro	0.0001	0.0663	0.0010
TR16454-c0_g1_i1	macro	0.0250	0.0179	1.3928
TR10430-c1_g5_i3	macro	0.0045	0.0652	0.0692
TR50970-c0_g1_i1	macro	0.0111	0.0210	0.5310
TR18155-c0_g1_i4	macro	0.0000	0.0121	0.0010
TR12692-c1_g7_i1	macro	0.0104	0.0218	0.4794
TR33749-c0_g1_i1	macro	0.0000	0.0322	0.0010
TR14487-c0_g1_i3	macro	0.0000	0.0168	0.0010
TR49952-c0_g1_i1	macro	0.0001	0.0851	0.0010
TR24564-c0_g1_i1	macro	0.0041	0.0152	0.2671
TR30267-c3_g1_i1	macro	0.0105	0.0073	1.4337
TR50625-c0_g2_i1	macro	0.0345	0.1011	0.3407
TR44607-c0_g1_i1	macro	0.0124	0.0747	0.1664
TR25921-c0_g1_i2	macro	0.0033	0.0436	0.0757
TR4222-c0_g1_i1	macro	0.0001	0.0772	0.0010
TR32260-c0_g1_i2	macro	0.0000	0.0355	0.0010
TR1185-c0_g4_i3	macro	0.0000	0.0456	0.0010
TR40357-c0_g2_i1	macro	0.0000	0.0133	0.0010
TR12297-c0_g2_i1	macro	0.0107	0.0001	99.0000
TR6458-c1_g1_i1	macro	0.0126	0.0301	0.4196
TR18003-c0_g3_i2	macro	0.0163	0.0460	0.3539
TR38866-c1_g1_i1	macro	0.0000	0.0000	99.0000
TR14917-c0_g1_i1	macro	0.0001	0.0774	0.0010
TR43744-c0_g5_i1	macro	0.0068	0.0165	0.4123
TR4963-c0_g2_i1	macro	0.0000	0.0395	0.0010
TR19304-c0_g1_i1	macro	0.0043	0.0290	0.1497
TR9865-c0_g1_i1	macro	0.0020	0.0077	0.2603
TR21390-c0_g11_i1	macro	0.0360	0.0191	1.8814
TR35805-c0_g3_i2	macro	0.0061	0.0001	99.0000
TR34208-c1_g7_i1	macro	0.0124	0.0001	99.0000
TR30940-c0_g1_i1	macro	0.0067	0.0185	0.3626
TR18827-c0_g2_i2	macro	0.0000	0.0106	0.0010
TR18827-c0_g8_i1	macro	0.0117	0.0001	99.0000
TR2897-c0_g1_i1	macro	0.1069	66.6513	0.0016
TR6757-c0_g1_i1	macro	0.0059	0.0617	0.0959
TR8434-c184_g1_i2	macro	0.0606	0.0382	1.5863
TR37507-c0_g1_i1	macro	0.0095	0.0001	99.0000
TR38797-c0_g1_i1	macro	0.0030	0.0000	99.0000
TR24216-c0_g4_i1	macro	0.0000	0.0134	0.0010
TR41097-c0_g4_i1	macro	0.0000	0.0000	0.0010
TR24473-c1_g1_i1	macro	0.0000	0.0069	0.0010
TR46283-c2_g4_i1	macro	0.0000	0.0296	0.0010
TR46283-c2_g1_i1	macro	0.0000	0.0320	0.0010
TR47140-c16_g1_i1	macro	0.0047	0.0064	0.7448
TR17930-c0_g1_i1	macro	0.0000	0.0272	0.0010
TR16699-c0_g1_i1	macro	0.0000	0.0000	0.3184
TR1196-c0_g5_i1	macro	0.0000	0.0145	0.0010
TR1196-c0_g2_i2	macro	0.0000	0.0000	0.0249
TR2480-c0_g10_i1	macro	0.0000	0.0066	0.0010
TR33278-c0_g1_i8	macro	0.0682	0.0917	0.7447
TR27197-c0_g2_i2	macro	0.0037	0.0237	0.1565
TR1454-c0_g1_i1	macro	0.0190	0.0002	99.0000
TR22217-c0_g1_i1	macro	0.0183	0.0333	0.5481
TR13329-c0_g1_i1	macro	0.0000	0.0351	0.0010
TR27409-c0_g1_i4	macro	0.0113	0.0262	0.4306
TR50622-c0_g1_i1	macro	0.0165	0.0444	0.3711
TR41655-c0_g2_i2	macro	0.0000	0.0387	0.0010
TR13594-c1_g1_i1	macro	0.0000	0.0349	0.0010
TR48695-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR51012-c1_g3_i3	macro	0.0000	0.0000	0.0010
TR31856-c0_g2_i2	macro	0.0027	0.0576	0.0466
TR16147-c0_g1_i1	macro	0.0045	0.0252	0.1802
TR43842-c0_g1_i1	macro	0.0070	0.0089	0.7815
TR26547-c0_g1_i1	macro	0.0000	0.0370	0.0010
TR47702-c0_g1_i2	macro	0.0397	0.1467	0.2708
TR43465-c1_g2_i2	macro	0.0029	0.0531	0.0543
TR32656-c0_g2_i1	macro	0.0000	0.0000	2.3237
TR28546-c0_g1_i1	macro	0.0071	0.0190	0.3747
TR28118-c0_g2_i1	macro	0.0110	0.0413	0.2668
TR48374-c0_g2_i1	macro	0.0142	0.0001	99.0000
TR48374-c0_g1_i2	macro	0.0000	0.0169	0.0010
TR5606-c0_g1_i1	macro	0.0001	0.0833	0.0010
TR14895-c1_g1_i1	macro	0.0001	0.1044	0.0010
TR22858-c0_g1_i1	macro	0.0244	0.0476	0.5136
TR9472-c1_g3_i3	macro	0.0102	0.0277	0.3677
TR32236-c0_g6_i1	macro	0.0000	0.0241	0.0010
TR32236-c0_g7_i1	macro	0.0000	0.0417	0.0010
TR32236-c0_g2_i3	macro	0.0000	0.0366	0.0010
TR10700-c0_g1_i1	macro	0.0030	0.0122	0.2437
TR19313-c0_g1_i1	macro	0.0000	0.0102	0.0010
TR10985-c0_g3_i1	macro	0.0000	0.0203	0.0010
TR46671-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR10069-c0_g1_i1	macro	0.0000	0.0137	0.0010
TR21048-c0_g2_i1	macro	0.0033	0.0569	0.0581
TR46496-c0_g1_i1	macro	0.0029	0.0099	0.2958
TR26740-c0_g1_i2	macro	0.0164	0.0916	0.1789
TR51080-c0_g2_i1	macro	0.0000	0.0000	0.0010
TR12814-c0_g1_i1	macro	0.0000	0.0126	0.0010
TR11711-c0_g1_i1	macro	0.0045	0.0169	0.2655
TR45496-c1_g2_i1	macro	0.0062	0.0282	0.2188
TR45496-c1_g1_i1	macro	0.0000	0.0000	0.0010
TR22117-c0_g2_i1	macro	0.0000	0.0059	0.0010
TR32322-c0_g1_i1	macro	0.0000	0.0000	0.0011
TR26279-c0_g2_i2	macro	0.0000	0.0241	0.0010
TR47414-c0_g2_i1	macro	0.0000	0.0000	0.0010
TR27029-c2_g1_i1	macro	0.0000	0.0257	0.0010
TR3008-c1_g4_i1	macro	0.0000	0.0281	0.0010
TR10199-c0_g3_i2	macro	0.0001	0.1245	0.0010
TR14052-c0_g1_i1	macro	0.0134	0.0475	0.2827
TR14577-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR32716-c0_g1_i1	macro	0.0146	0.0284	0.5155
TR15023-c0_g1_i1	macro	0.0144	0.0206	0.6987
TR2510-c0_g2_i1	macro	0.0000	0.0252	0.0010
TR36393-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR47218-c0_g2_i1	macro	0.0000	0.0327	0.0010
TR6387-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR29355-c0_g7_i1	macro	0.0000	0.0000	99.0000
TR27541-c0_g4_i1	macro	0.0561	56.1184	0.0010
TR317-c0_g2_i1	macro	0.0034	0.0755	0.0450
TR36364-c0_g1_i1	macro	0.0001	0.0672	0.0010
TR16827-c0_g2_i4	macro	0.0000	0.0000	0.0010
TR16827-c0_g3_i1	macro	0.0212	0.0149	1.4222
TR1101-c0_g1_i1	macro	0.1900	2.4679	0.0770
TR40590-c0_g1_i1	macro	0.0001	0.0574	0.0010
TR31932-c0_g1_i1	macro	0.0202	0.0960	0.2100
TR50939-c0_g1_i1	macro	0.0000	0.0176	0.0010
TR44613-c0_g5_i1	macro	0.0049	0.0000	99.0000
TR1656-c0_g1_i1	macro	0.0000	0.0262	0.0010
TR36552-c0_g4_i1	macro	0.0081	0.0472	0.1720
TR13091-c1_g1_i1	macro	0.1009	0.0940	1.0739
TR23667-c0_g1_i1	macro	0.0000	0.0204	0.0010
TR3398-c0_g1_i1	macro	0.0023	0.0124	0.1874
TR22731-c0_g1_i4	macro	0.0000	0.0162	0.0010
TR30340-c0_g1_i1	macro	0.0000	0.0350	0.0010
TR7782-c0_g4_i1	macro	0.0000	0.0234	0.0010
TR7782-c0_g11_i1	macro	0.0096	0.0001	99.0000
TR38111-c0_g1_i1	macro	0.0000	0.0127	0.0010
TR25940-c0_g1_i1	macro	0.0001	0.0673	0.0010
TR25427-c0_g7_i1	macro	0.0000	0.0470	0.0010
TR22655-c1_g3_i1	macro	0.0000	0.0138	0.0010
TR22655-c1_g1_i1	macro	0.0057	0.0196	0.2890
TR24596-c0_g5_i1	macro	0.0000	0.0000	99.0000
TR291-c0_g2_i1	macro	0.0000	0.0258	0.0010
TR34208-c1_g3_i1	macro	0.0076	0.0001	99.0000
TR36779-c0_g1_i1	macro	0.0320	0.0221	1.4453
TR34261-c2_g19_i3	macro	0.0035	0.0255	0.1363
TR24056-c1_g1_i1	macro	0.0616	0.1970	0.3128
TR48573-c0_g1_i1	macro	0.0100	0.0436	0.2299
TR32667-c0_g2_i1	macro	0.0181	0.0252	0.7177
TR2702-c0_g5_i1	macro	0.0000	0.0000	2.0000
TR6971-c0_g1_i3	macro	0.0043	0.0166	0.2582
TR23679-c0_g1_i2	macro	0.0000	0.0338	0.0010
TR33102-c0_g2_i2	macro	0.0000	0.0262	0.0010
TR27481-c0_g2_i1	macro	0.0000	0.0000	0.3040
TR24085-c0_g1_i1	macro	0.0261	0.0495	0.5276
TR32279-c0_g1_i1	macro	0.0001	0.0739	0.0010
TR44747-c0_g1_i1	macro	0.0065	0.0409	0.1586
TR18997-c0_g1_i1	macro	0.0000	0.0096	0.0010
TR51237-c0_g1_i1	macro	0.0093	0.1016	0.0918
TR2959-c1_g1_i1	macro	0.0095	0.0001	99.0000
TR29199-c0_g3_i1	macro	0.0061	0.0001	99.0000
TR3353-c0_g2_i1	macro	0.0053	0.0630	0.0848
TR46602-c0_g1_i1	macro	0.0063	0.0159	0.3961
TR37404-c0_g1_i1	macro	0.0097	0.0601	0.1616
TR12781-c0_g2_i3	macro	0.0048	0.0144	0.3331
TR21647-c0_g2_i2	macro	0.0032	0.0339	0.0954
TR26333-c0_g3_i1	macro	0.0047	0.0205	0.2289
TR49105-c0_g2_i1	macro	0.0721	2.2859	0.0315
TR12834-c0_g1_i1	macro	0.0000	0.0252	0.0010
TR24703-c0_g7_i2	macro	0.0000	0.0428	0.0010
TR44044-c0_g7_i2	macro	0.0000	0.0000	0.0010
TR39988-c0_g1_i1	macro	0.0034	0.0087	0.3905
TR25886-c0_g1_i1	macro	0.0019	0.0227	0.0834
TR18403-c0_g4_i3	macro	0.0001	0.1002	0.0010
TR19283-c1_g1_i1	macro	0.0133	0.0443	0.2995
TR4243-c0_g3_i1	macro	0.0000	0.0084	0.0010
TR47338-c0_g3_i1	macro	0.0000	0.0212	0.0010
TR1460-c3_g2_i2	macro	0.0000	0.0000	0.2169
TR15554-c0_g3_i1	macro	0.0000	0.0247	0.0010
TR5580-c0_g2_i2	macro	0.0000	0.0482	0.0010
TR41092-c0_g3_i1	macro	0.0084	0.0503	0.1672
TR14667-c1_g1_i1	macro	0.0116	0.0273	0.4257
TR46607-c0_g1_i1	macro	0.0000	0.0467	0.0010
TR39015-c0_g1_i1	macro	0.0000	0.0487	0.0010
TR2055-c0_g3_i1	macro	0.0015	0.0292	0.0507
TR6389-c0_g7_i2	macro	0.0000	0.0096	0.0010
TR35158-c0_g1_i1	macro	0.0000	0.0278	0.0010
TR12346-c0_g1_i3	macro	0.0345	0.0892	0.3866
TR10275-c0_g4_i1	macro	0.0000	0.0174	0.0010
TR25369-c0_g1_i1	macro	0.0018	0.0335	0.0526
TR50025-c0_g4_i1	macro	0.0000	0.0000	0.0010
TR10504-c0_g1_i1	macro	0.0152	0.0887	0.1717
TR31375-c0_g2_i1	macro	0.0000	0.0000	0.0010
TR31375-c0_g10_i1	macro	0.0388	0.1208	0.3215
TR14538-c0_g2_i1	macro	0.0000	0.0131	0.0010
TR27565-c0_g2_i2	macro	0.0078	0.0159	0.4903
TR31268-c0_g2_i1	macro	0.0181	0.0501	0.3620
TR5909-c3_g1_i1	macro	0.0034	0.0286	0.1192
TR23139-c0_g1_i1	macro	0.0255	0.0167	1.5266
TR18949-c2_g1_i1	macro	0.0033	0.0129	0.2550
TR21552-c0_g6_i1	macro	0.0000	0.0164	0.0010
TR9100-c4_g3_i1	macro	0.0020	0.0539	0.0380
TR13020-c0_g5_i1	macro	0.0000	0.0159	0.0010
TR13020-c0_g4_i1	macro	0.0000	0.0185	0.0010
TR13020-c0_g2_i1	macro	0.0176	0.0330	0.5330
TR31508-c0_g1_i1	macro	0.0000	0.0464	0.0010
TR34423-c0_g2_i1	macro	0.0079	0.0174	0.4553
TR35545-c1_g1_i1	macro	0.0000	0.0199	0.0010
TR18820-c0_g1_i2	macro	0.0001	0.0508	0.0010
TR47610-c0_g1_i1	macro	0.0037	0.0240	0.1552
TR10046-c1_g1_i1	macro	0.0048	0.0283	0.1692
TR23479-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR18202-c0_g1_i2	macro	0.0000	0.0207	0.0010
TR5821-c0_g1_i1	macro	0.0001	0.0538	0.0010
TR39770-c0_g2_i1	macro	0.0000	0.0193	0.0010
TR24295-c0_g1_i2	macro	0.0000	0.0424	0.0010
TR7643-c0_g2_i1	macro	0.0000	0.0130	0.0010
TR31273-c0_g1_i1	macro	0.0001	0.0668	0.0010
TR35845-c1_g1_i1	macro	0.0000	0.0347	0.0010
TR17609-c0_g4_i1	macro	0.0208	0.0547	0.3811
TR17609-c0_g2_i2	macro	0.0033	0.0000	99.0000
TR13557-c0_g1_i2	macro	0.0000	0.0327	0.0010
TR7045-c0_g1_i1	macro	0.0000	0.0000	0.0010
TR8174-c0_g2_i1	macro	0.0070	0.0560	0.1248
TR13474-c0_g3_i1	macro	0.0001	0.0617	0.0010
TR13013-c0_g2_i1	macro	0.0001	0.0825	0.0010
TR27273-c0_g1_i1	macro	0.1368	3.1191	0.0439
TR23725-c0_g1_i1	macro	0.0254	0.0640	0.3971
TR7481-c0_g1_i1	macro	0.0001	0.0725	0.0010
TR37626-c0_g1_i1	macro	0.0000	0.0094	0.0010
TR1349-c0_g3_i3	macro	0.0121	0.0107	1.1287
TR5816-c0_g1_i1	macro	0.0074	0.0001	99.0000
TR39440-c1_g2_i2	macro	0.0110	0.0179	0.6116
TR29916-c0_g1_i1	macro	0.0021	0.0385	0.0541
TR28394-c0_g3_i2	macro	0.0000	0.0000	0.0010
TR15650-c0_g2_i1	macro	0.0000	0.0350	0.0010
TR8829-c0_g2_i1	macro	0.0085	0.0402	0.2111
TR26374-c0_g1_i2	macro	0.0114	0.0332	0.3430
TR32212-c0_g2_i1	macro	0.0000	0.0000	0.0370
TR2741-c0_g1_i1	macro	0.0044	0.0306	0.1435
TR42002-c1_g1_i4	macro	0.0065	0.0001	99.0000
TR3526-c0_g1_i4	macro	0.0000	0.0453	0.0010
TR13735-c0_g2_i1	macro	0.0000	0.0138	0.0010
TR25254-c0_g1_i2	macro	0.0001	0.0642	0.0010
TR3957-c0_g1_i2	macro	0.0000	0.0098	0.0010
TR50394-c0_g1_i1	macro	0.0000	0.0216	0.0010
TR46898-c0_g3_i1	macro	0.0217	0.0751	0.2885
TR2552-c0_g3_i2	macro	0.0000	0.0000	1.5345
TR3902-c0_g2_i4	macro	0.0001	0.0763	0.0010
TR311-c0_g3_i1	macro	0.0001	0.0596	0.0010
TR11656-c0_g1_i1	macro	0.0064	0.0767	0.0829
TR46093-c1_g1_i1	macro	0.0271	0.0003	99.0000
TR43348-c0_g1_i1	macro	0.0079	0.0911	0.0869
TR791-c0_g1_i1	macro	0.0123	0.0091	1.3503
TR34721-c0_g1_i1	macro	0.0000	0.0095	0.0010
TR50051-c1_g5_i1	macro	0.0000	0.0163	0.0010
TR46630-c0_g1_i1	macro	0.0000	0.0146	0.0010
TR875-c1_g3_i1	macro	0.0059	0.0359	0.1639
TR875-c1_g1_i1	macro	0.0000	0.0160	0.0010
TR15553-c0_g1_i1	macro	0.0000	0.0468	0.0010
TR7029-c0_g1_i1	macro	0.0059	0.0209	0.2822
TR33635-c0_g1_i1	macro	0.1333	1.3523	0.0985
TR16661-c0_g2_i1	macro	0.0000	0.0000	1.9971
TR32286-c0_g1_i1	macro	0.0000	0.0230	0.0010
TR12497-c0_g4_i1	macro	0.0217	0.0258	0.8418
TR12497-c0_g6_i1	macro	0.0000	0.0471	0.0010
TR22221-c0_g5_i1	macro	0.0000	0.0462	0.0010
TR43624-c0_g1_i1	macro	0.0000	0.0000	0.0405
TR25752-c0_g1_i1	macro	0.0020	0.0328	0.0605
TR31647-c0_g6_i1	macro	0.0000	0.0000	0.0010
TR19642-c0_g1_i1	macro	0.0000	0.0120	0.0010
TR40983-c1_g3_i2	macro	0.0035	0.0133	0.2637
TR40983-c1_g3_i1	macro	0.0000	0.0000	0.0010
TR20967-c0_g1_i1	macro	0.0001	0.0560	0.0010
TR46400-c1_g1_i1	macro	0.0049	0.0195	0.2505
TR46400-c0_g1_i1	macro	0.0051	0.0081	0.6334
TR31719-c0_g9_i1	macro	0.0049	0.0391	0.1246
TR46283-c0_g1_i2	macro	0.0000	0.0000	0.4779
TR11376-c0_g6_i1	macro	0.0000	0.0000	0.0010
TR14061-c0_g3_i2	macro	0.0024	0.0287	0.0821
TR6299-c0_g1_i1	macro	0.0118	0.0385	0.3051
TR45607-c0_g1_i1	macro	0.0070	0.0390	0.1786
TR35113-c0_g1_i1	macro	0.0000	0.0232	0.0010
TR591-c0_g1_i2	macro	0.0000	0.0132	0.0010
TR26698-c1_g6_i1	macro	0.0036	0.0304	0.1184
TR3797-c0_g1_i1	macro	0.0100	0.0492	0.2028
TR41973-c1_g2_i1	macro	0.0000	0.0206	0.0010
TR41973-c1_g3_i2	macro	0.0000	0.0000	0.0010
TR28904-c0_g3_i1	macro	0.0044	0.0779	0.0559
TR7033-c0_g1_i1	macro	0.0001	0.0501	0.0010
TR12352-c0_g3_i2	macro	0.0000	0.0369	0.0010
TR14199-c0_g2_i1	macro	0.0000	0.0208	0.0010
TR2019-c0_g5_i2	macro	0.0095	0.0391	0.2418
TR26349-c0_g1_i1	macro	0.0293	0.0662	0.4429
TR36574-c0_g1_i1	macro	0.0000	0.0188	0.0010
TR9880-c0_g2_i1	macro	0.0000	0.0080	0.0010
TR14265-c0_g1_i1	macro	0.0179	0.0114	1.5657
TR15137-c0_g1_i2	macro	0.0000	0.0475	0.0010
TR48938-c0_g1_i1	macro	0.0052	0.0486	0.1071
TR23812-c0_g1_i1	macro	0.0164	0.0926	0.1768
TR25014-c0_g1_i1	macro	0.0000	0.0249	0.0010
TR46570-c0_g1_i1	macro	0.0000	0.0230	0.0010
TR37761-c0_g2_i1	macro	0.0000	0.0208	0.0010
TR29795-c0_g2_i1	macro	0.0058	0.0126	0.4632
TR42269-c0_g4_i1	macro	0.0000	0.0000	0.0010
TR28731-c3_g1_i1	macro	0.0000	0.0000	0.0095
TR23442-c0_g1_i1	macro	0.0036	0.0071	0.5023
TR28097-c0_g1_i1	macro	0.0031	0.0408	0.0762
TR14963-c0_g2_i3	macro	0.0000	0.0075	0.0010
TR36671-c0_g3_i1	macro	0.0048	0.0185	0.2579
TR46668-c0_g8_i1	macro	0.0000	0.0159	0.0010
TR2605-c1_g4_i2	macro	0.0267	0.0780	0.3422
TR10608-c0_g1_i1	macro	0.0060	0.0274	0.2188
TR34639-c0_g1_i1	macro	0.0051	0.0261	0.1944
TR27037-c0_g1_i1	macro	0.0025	0.0299	0.0826
TR42608-c1_g2_i1	macro	0.0000	0.0194	0.0010
TR42608-c0_g3_i1	macro	0.0000	0.0000	2.0000
TR19572-c2_g3_i1	macro	0.0186	0.0935	0.1989
TR20429-c0_g1_i1	macro	0.0349	0.0004	99.0000
TR38556-c0_g4_i1	macro	0.0001	0.0531	0.0010
TR38556-c0_g2_i1	macro	0.0000	0.0480	0.0010
TR18793-c0_g1_i1	macro	0.0000	0.0000	0.3182
TR19579-c0_g2_i1	macro	0.1586	4.9741	0.0319
TR19579-c0_g8_i1	macro	0.1086	29.6561	0.0037
TR28235-c0_g2_i1	macro	0.0000	0.0000	77.8396
TR33689-c0_g2_i1	macro	0.0161	0.0198	0.8108
TR46087-c0_g1_i1	macro	0.0026	0.0458	0.0576
TR27181-c0_g1_i1	macro	0.0127	0.0276	0.4581
TR13152-c2_g1_i2	macro	0.0030	0.0685	0.0432
TR13437-c1_g1_i1	macro	0.0030	0.0215	0.1405
TR27348-c0_g1_i1	macro	0.0027	0.0174	0.1533
TR745-c0_g1_i1	macro	0.0141	0.0001	99.0000
TR2386-c0_g1_i1	macro	0.0000	0.0495	0.0010
TR18719-c1_g1_i1	macro	0.0047	0.0128	0.3699
TR32814-c0_g3_i1	macro	0.0000	0.0000	0.0010
TR30241-c0_g2_i1	macro	0.0084	0.0132	0.6357
TR30241-c0_g1_i1	macro	0.0001	0.0643	0.0010
TR43094-c0_g1_i1	macro	0.0098	0.0343	0.2865
TR6562-c0_g1_i1	macro	0.0000	0.0411	0.0010
TR47374-c0_g1_i1	macro	0.0254	0.0003	99.0000
TR41482-c0_g2_i3	macro	0.0000	0.0216	0.0010
TR3547-c0_g6_i1	macro	0.0000	0.0000	99.0000
TR29525-c0_g5_i2	macro	0.0000	0.0152	0.0010
TR4697-c0_g2_i1	macro	0.0000	0.0269	0.0010
TR47635-c0_g1_i2	macro	0.0000	0.0000	0.0079
TR1288-c0_g1_i2	macro	0.0000	0.0140	0.0010
TR40847-c0_g2_i1	macro	0.0024	0.0260	0.0906
TR14952-c0_g2_i1	macro	0.0000	0.0489	0.0010
TR22368-c0_g1_i1	macro	0.0001	0.0508	0.0010
TR30152-c1_g2_i1	macro	0.0000	0.0175	0.0010
TR41654-c0_g2_i1	macro	0.0000	0.0106	0.0010
TR50430-c1_g1_i1	macro	0.0018	0.0163	0.1094
TR49900-c0_g1_i1	macro	0.0000	0.0081	0.0010
TR23713-c0_g1_i1	macro	0.0106	0.0205	0.5175
TR13623-c0_g1_i1	macro	0.0000	0.0143	0.0010
TR4649-c1_g1_i1	macro	0.0000	0.0250	0.0010
TR9375-c2_g2_i1	macro	0.0001	0.0511	0.0010
TR42452-c0_g1_i1	macro	0.0000	0.0000	0.3126
TR46233-c0_g3_i1	macro	0.0000	0.0149	0.0010
TR46233-c0_g2_i2	macro	0.0052	0.0468	0.1118
TR20473-c0_g4_i2	macro	0.0001	0.0587	0.0010
TR5467-c0_g1_i1	macro	0.0001	0.0572	0.0010
TR36784-c0_g2_i1	macro	0.0114	0.0001	99.0000
TR34265-c0_g4_i3	macro	0.0022	0.1054	0.0210
TR5251-c1_g1_i1	macro	0.0060	0.0282	0.2115
TR49502-c1_g2_i1	macro	0.0068	0.0271	0.2493
TR7116-c0_g2_i1	macro	0.0191	0.0349	0.5489
TR25865-c0_g4_i1	macro	0.0058	0.0800	0.0725
TR11851-c1_g2_i2	macro	0.0075	0.0001	99.0000
TR45788-c1_g4_i1	macro	0.0001	0.0533	0.0010
TR21210-c0_g1_i1	macro	0.0042	0.0564	0.0747
TR50069-c0_g1_i1	macro	0.0000	0.0285	0.0010
TR10571-c1_g1_i2	macro	0.0000	0.0183	0.0010
TR45575-c0_g2_i1	macro	0.0112	0.0415	0.2698
TR33369-c1_g1_i1	macro	0.0031	0.0408	0.0759
TR309-c0_g1_i3	macro	0.0026	0.0073	0.3558
TR8145-c4_g1_i1	macro	0.0054	0.0103	0.5272
TR50572-c0_g2_i1	macro	0.0001	0.1231	0.0010
TR46717-c0_g4_i2	macro	0.0000	0.0150	0.0010
TR39636-c0_g1_i1	macro	0.0000	0.0452	0.0010
TR47561-c1_g9_i1	macro	0.0000	0.0000	0.0010
TR47561-c1_g7_i1	macro	0.0001	0.1131	0.0010
TR17611-c0_g1_i1	macro	0.0131	0.0139	0.9416
TR18637-c0_g1_i1	macro	0.0073	0.0304	0.2401
TR29630-c0_g3_i1	macro	0.0001	0.0609	0.0010
TR1002-c1_g3_i2	macro	0.0000	0.0000	0.0010
TR25102-c0_g1_i1	macro	0.0127	0.0544	0.2341
TR2094-c0_g1_i1	macro	0.0136	0.0352	0.3859
TR22101-c0_g1_i2	macro	0.0000	0.0000	0.0010
